Transaction_ID,Timestamp,Customer_ID,Amount,Merchant_Category,Distance_from_Home,Device_Type,IP_Risk_Score,Avg_Spending_Habit,Is_Weekend,Is_Night_Transaction,Is_Fraud,Hour,DayOfWeek,Anomaly,Spending_Deviation,Risk_Score,Risk_Level
TRX-009152,2025-01-28 08:27:00,CUST-1729,41.35,Food_Dining,0.0123,Android,0.81,111.75,0,0,0,8,1,0,0.624390243902439,31.46,Normal
TRX-009153,2025-01-04 23:28:00,CUST-1801,136.7,Groceries,0.0123,iOS,0.75,51.51,1,0,0,23,5,0,1.6223576461626357,50.22,Suspicious
TRX-009154,2025-02-20 23:52:00,CUST-1138,20.67,Food_Dining,0.0123,Android,0.97,144.23,0,0,0,23,3,0,0.8507884045996006,42.83,Suspicious
TRX-009155,2025-03-22 11:42:00,CUST-1430,54.68,Online_Services,0.0123,Android,0.35,115.19,1,0,0,11,5,0,0.5207849212496772,26.14,Normal
TRX-009156,2025-03-19 22:27:00,CUST-1761,70.11,Groceries,4.8088,iOS,0.88,129.32,0,0,1,22,2,0,0.45434315531000613,22.98,Normal
TRX-009157,2025-02-28 22:20:00,CUST-1604,1863.02,Luxury_Goods,4.8088,Android,0.44,88.45,0,0,1,22,4,1,19.83868082727781,70.13,High Risk
TRX-009158,2025-02-04 15:01:00,CUST-1247,14.33,Transport,0.0123,iOS,0.82,175.04,0,0,0,15,1,0,0.9129175187457396,45.89,Suspicious
TRX-009159,2025-03-10 23:56:00,CUST-1040,15.26,Transport,0.0123,Android,0.56,110.13,0,0,0,23,0,0,0.8536848735714928,42.85,Suspicious
TRX-009160,2025-02-10 11:07:00,CUST-1584,9.69,Transport,0.0123,Android,0.31,119.53,0,0,0,11,0,0,0.9113083879532067,45.66,Suspicious
TRX-009161,2025-02-02 17:32:00,CUST-1271,806.09,Electronics,0.0123,iOS,0.98,118.61,1,0,1,17,6,0,5.7476799598695765,50.29,Suspicious
TRX-009162,2025-01-05 21:14:00,CUST-1385,19.48,Online_Services,0.0123,iOS,0.53,59.48,1,0,0,21,6,0,0.6613756613756614,33.23,Normal
TRX-009163,2025-02-15 04:59:00,CUST-1823,39.76,Groceries,0.0123,Android,0.53,116.62,1,1,0,4,5,0,0.6534602958680498,32.83,Normal
TRX-009164,2025-01-13 16:34:00,CUST-1584,21.07,Food_Dining,0.0123,Android,0.41,91.83,0,0,0,16,0,0,0.7622535818162232,38.24,Normal
TRX-009165,2025-03-01 13:55:00,CUST-1677,704.11,Electronics,0.0123,Android,0.63,119.85,1,0,0,13,5,0,4.834588332643773,50.19,Suspicious
TRX-009166,2025-01-10 21:46:00,CUST-1099,34.52,Online_Services,0.0123,iOS,0.17,181.16,0,0,0,21,4,0,0.8050065876152832,40.3,Suspicious
TRX-009167,2025-01-23 01:34:00,CUST-1891,10.41,Transport,0.0123,iOS,0.59,130.91,0,1,0,1,3,0,0.9135016298991737,45.85,Suspicious
TRX-009168,2025-03-16 20:58:00,CUST-1266,145.08,Groceries,0.0123,iOS,0.28,107.78,1,0,0,20,6,0,0.34289391432248584,17.23,Normal
TRX-009169,2025-02-16 04:47:00,CUST-1194,97.61,Groceries,0.0123,iOS,0.4,112.84,1,1,0,4,6,0,0.13378425860857346,6.81,Normal
TRX-009170,2025-01-30 10:04:00,CUST-1227,417.42,Electronics,0.0123,iOS,0.77,122.05,0,0,0,10,3,0,2.4004063388866315,50.23,Suspicious
TRX-009171,2025-03-04 12:55:00,CUST-1001,68.05,Groceries,0.0123,iOS,0.69,134.07,0,0,0,12,1,0,0.4887835936921596,24.65,Normal
TRX-009172,2025-01-08 23:13:00,CUST-1838,22.63,Food_Dining,0.0123,iOS,0.35,118.89,0,0,0,23,2,0,0.8029026607723747,40.25,Suspicious
TRX-009173,2025-01-19 01:59:00,CUST-1040,28.14,Food_Dining,4.8088,Web_Browser,0.86,142.18,1,1,1,1,6,1,0.7964799553010197,60.08,Suspicious
TRX-009174,2025-03-25 09:16:00,CUST-1525,912.14,Electronics,0.0123,iOS,0.18,49.21,0,0,0,9,1,0,17.18641704839673,50.05,Suspicious
TRX-009175,2025-02-19 10:57:00,CUST-1093,16.0,Food_Dining,4.8088,Android,0.83,79.61,0,0,1,10,2,0,0.789108051110284,39.7,Normal
TRX-009176,2025-01-19 01:01:00,CUST-1309,30.45,Groceries,0.0123,Android,0.23,158.88,1,1,0,1,6,0,0.8032899674756068,40.23,Suspicious
TRX-009177,2025-02-26 00:44:00,CUST-1249,38.68,Groceries,0.0123,Android,0.09,105.35,0,1,0,0,2,0,0.6268923366243535,31.37,Normal
TRX-009178,2025-02-11 01:23:00,CUST-1800,11.64,Transport,0.0123,Android,0.67,143.12,0,1,0,1,1,0,0.9122953094643353,45.82,Suspicious
TRX-009179,2025-03-04 02:22:00,CUST-1573,3.49,Transport,0.0123,iOS,0.43,159.82,0,1,0,2,1,0,0.9720805869916677,48.73,Suspicious
TRX-009180,2025-01-28 12:46:00,CUST-1609,82.7,Food_Dining,0.0123,iOS,0.85,117.35,0,0,0,12,1,0,0.2927756653992395,14.89,Normal
TRX-009181,2025-03-06 23:02:00,CUST-1823,42.61,Food_Dining,0.0123,iOS,0.73,102.05,0,0,0,23,3,0,0.5768073750606502,29.06,Normal
TRX-009182,2025-03-12 22:21:00,CUST-1632,21.19,Food_Dining,0.0123,iOS,0.67,149.75,0,0,0,22,2,0,0.8528026533996683,42.84,Suspicious
TRX-009183,2025-03-08 21:34:00,CUST-1629,48.96,Food_Dining,0.0123,iOS,0.31,104.78,1,0,0,21,5,0,0.5276989979202118,26.48,Normal
TRX-009184,2025-03-02 13:40:00,CUST-1406,216.99,Electronics,0.0123,Android,0.54,73.44,1,0,0,13,6,0,1.9283987103707687,50.16,Suspicious
TRX-009185,2025-03-09 03:55:00,CUST-1971,51.0,Online_Services,0.0123,iOS,0.98,76.61,1,1,1,3,6,1,0.32998324958123953,36.79,Normal
TRX-009186,2025-03-07 06:40:00,CUST-1386,33.12,Transport,0.0123,Android,0.39,114.97,0,0,0,6,4,0,0.7057859791325343,35.41,Normal
TRX-009187,2025-03-26 19:34:00,CUST-1049,84.2,Groceries,0.0123,Android,0.37,125.37,0,0,0,19,2,0,0.32578934873783333,16.4,Normal
TRX-009188,2025-03-09 08:44:00,CUST-1802,15.51,Transport,0.0123,iOS,0.52,59.6,1,0,0,8,6,0,0.7275577557755776,36.53,Normal
TRX-009189,2025-01-27 03:50:00,CUST-1278,22.49,Groceries,0.0123,iOS,0.56,37.86,0,1,0,3,0,0,0.3955223880597015,19.94,Normal
TRX-009190,2025-01-21 21:54:00,CUST-1318,20.78,Food_Dining,4.8088,iOS,0.95,74.63,0,0,1,21,1,1,0.7120190400634668,55.89,Suspicious
TRX-009191,2025-01-18 10:40:00,CUST-1314,32.1,Food_Dining,0.0123,Android,0.36,91.95,1,0,0,10,5,0,0.6438945669714901,32.3,Normal
TRX-009192,2025-02-20 14:36:00,CUST-1185,34.64,Groceries,0.0123,iOS,0.23,86.96,0,0,0,14,3,0,0.5948158253751705,29.81,Normal
TRX-009193,2025-03-09 19:02:00,CUST-1421,19.41,Food_Dining,0.0123,Android,0.11,93.17,1,0,0,19,6,0,0.783264309227992,39.2,Normal
TRX-009194,2025-01-17 06:48:00,CUST-1217,51.5,Groceries,0.0123,iOS,0.47,28.54,0,0,0,6,4,0,0.7772511848341233,39.0,Normal
TRX-009195,2025-03-24 07:34:00,CUST-1915,18.52,Transport,0.0123,Android,0.39,59.98,0,0,0,7,0,0,0.6798950475565758,34.11,Normal
TRX-009196,2025-01-12 10:43:00,CUST-1439,496.27,Electronics,0.0123,Web_Browser,0.19,88.24,1,0,0,10,6,1,4.572277005826983,70.06,High Risk
TRX-009197,2025-03-22 09:51:00,CUST-1455,32.14,Food_Dining,0.0123,Android,0.95,105.72,1,0,0,9,5,0,0.6894677661169415,34.76,Normal
TRX-009198,2025-02-24 11:49:00,CUST-1832,46.72,Groceries,0.0123,Android,0.57,111.71,0,0,0,11,0,0,0.576612545470677,29.0,Normal
TRX-009199,2025-01-03 06:47:00,CUST-1462,83.71,Groceries,0.0123,Web_Browser,0.81,122.45,0,0,0,6,4,0,0.31381125961927914,15.93,Normal
TRX-009200,2025-02-23 10:04:00,CUST-1608,36.09,Groceries,0.0123,Android,0.3,150.07,1,0,0,10,6,0,0.7544846759780234,37.81,Normal
TRX-009201,2025-01-25 11:12:00,CUST-1992,297.91,Electronics,4.8088,Android,0.23,65.65,1,0,0,11,5,1,3.4847711927981995,70.07,High Risk
TRX-009202,2025-03-25 07:28:00,CUST-1194,374.09,Electronics,0.0123,iOS,0.41,130.17,0,0,0,7,1,0,1.8595715483723414,50.12,Suspicious
TRX-009203,2025-02-09 12:11:00,CUST-1669,35.94,Food_Dining,0.0123,iOS,0.33,138.43,1,0,0,12,6,0,0.7350641899160869,36.85,Normal
TRX-009204,2025-02-11 13:50:00,CUST-1343,37.33,Transport,0.0123,Web_Browser,0.34,125.9,0,0,0,13,1,0,0.6979511426319938,35.0,Normal
TRX-009205,2025-01-02 15:10:00,CUST-1655,25.83,Food_Dining,4.8088,Android,0.1,111.7,0,0,0,15,3,0,0.7619343389529725,38.13,Normal
TRX-009206,2025-02-23 15:35:00,CUST-1050,40.48,Online_Services,0.0123,iOS,0.31,130.44,1,0,0,15,6,0,0.6844187461959831,34.31,Normal
TRX-009207,2025-01-08 19:02:00,CUST-1842,73.67,Food_Dining,0.0123,iOS,0.92,95.62,0,0,0,19,2,0,0.22717863796315466,11.63,Normal
TRX-009208,2025-03-27 11:31:00,CUST-1594,61.63,Food_Dining,0.0123,iOS,0.79,121.49,0,0,0,11,3,0,0.4886929545269001,24.67,Normal
TRX-009209,2025-02-05 07:18:00,CUST-1596,35.61,Food_Dining,0.0123,Android,0.82,116.98,0,0,0,7,2,0,0.6896931683336159,34.73,Normal
TRX-009210,2025-01-23 19:33:00,CUST-1858,46.27,Food_Dining,0.0123,iOS,0.31,91.34,0,0,0,19,3,0,0.4880875027073857,24.5,Normal
TRX-009211,2025-02-13 17:59:00,CUST-1070,32.45,Food_Dining,0.0123,Android,0.98,105.6,0,0,0,17,3,0,0.6862101313320825,34.6,Normal
TRX-009212,2025-01-26 09:37:00,CUST-1358,866.29,Electronics,0.0123,iOS,1.0,101.89,1,0,1,9,6,0,7.42929342015745,50.3,Suspicious
TRX-009213,2025-01-04 05:39:00,CUST-1531,54.55,Groceries,0.0123,Android,0.88,91.72,1,0,0,5,5,0,0.40088438308886976,20.31,Normal
TRX-009214,2025-03-20 04:31:00,CUST-1803,31.1,Groceries,0.0123,iOS,0.53,18.25,0,1,0,4,3,0,0.6675324675324676,33.54,Normal
TRX-009215,2025-03-08 01:49:00,CUST-1480,17.68,Transport,0.0123,Android,0.7,122.04,1,1,0,1,5,0,0.8481794538361509,42.62,Suspicious
TRX-009216,2025-02-01 22:25:00,CUST-1189,14.42,Transport,0.0123,iOS,0.97,99.8,1,0,0,22,5,0,0.8470238095238095,42.64,Suspicious
TRX-009217,2025-01-31 23:47:00,CUST-1812,2216.16,Luxury_Goods,0.0123,Android,0.25,104.89,0,0,1,23,4,1,19.938332231561052,70.08,High Risk
TRX-009218,2025-01-12 16:17:00,CUST-1870,24.86,Groceries,0.0123,Android,0.36,82.28,1,0,0,16,6,0,0.6894812680115274,34.58,Normal
TRX-009219,2025-03-10 23:01:00,CUST-1494,64.01,Groceries,0.0123,Android,0.79,70.48,0,0,0,23,0,0,0.0905148293228875,4.76,Normal
TRX-009220,2025-02-04 20:47:00,CUST-1408,66.56,Food_Dining,0.0123,Android,0.72,121.14,0,0,0,20,1,0,0.4468642541345996,22.56,Normal
TRX-009221,2025-01-29 19:00:00,CUST-1449,393.01,Electronics,0.0123,Android,0.9,63.07,0,0,1,19,2,0,5.14968003745903,50.27,Suspicious
TRX-009222,2025-01-24 10:17:00,CUST-1976,63.13,Groceries,0.0123,iOS,0.19,67.7,0,0,0,10,4,0,0.06652110625909753,3.38,Normal
TRX-009223,2025-02-05 05:16:00,CUST-1073,73.3,Groceries,0.0123,Web_Browser,0.73,138.18,0,0,0,5,2,0,0.46615893088087373,23.53,Normal
TRX-009224,2025-02-04 15:26:00,CUST-1237,6.97,Transport,0.0123,iOS,0.77,81.77,0,0,0,15,1,0,0.9037090733357497,45.42,Suspicious
TRX-009225,2025-03-02 11:31:00,CUST-1094,28.1,Online_Services,0.0123,Android,0.57,85.92,1,0,0,11,6,0,0.665209387942936,33.43,Normal
TRX-009226,2025-01-23 08:52:00,CUST-1563,65.46,Groceries,0.0123,iOS,0.67,127.83,0,0,0,8,3,0,0.48412636808196857,24.41,Normal
TRX-009227,2025-02-23 03:11:00,CUST-1630,21.47,Food_Dining,4.8088,Android,0.21,95.78,1,1,1,3,6,1,0.7678239305641662,58.45,Suspicious
TRX-009228,2025-02-06 10:11:00,CUST-1203,36.29,Online_Services,0.0123,Android,0.29,27.81,0,0,0,10,3,0,0.2943422422769872,14.8,Normal
TRX-009229,2025-02-05 11:52:00,CUST-1609,31.33,Food_Dining,0.0123,Android,0.06,107.26,0,0,0,11,2,0,0.7013670792536486,35.09,Normal
TRX-009230,2025-03-08 17:10:00,CUST-1048,3809.33,Luxury_Goods,0.0123,iOS,0.51,68.28,1,0,1,17,5,1,53.99898960739029,70.15,High Risk
TRX-009231,2025-02-20 23:03:00,CUST-1832,82.75,Groceries,0.0123,Android,0.38,72.52,0,0,0,23,3,0,0.13914581066376502,7.07,Normal
TRX-009232,2025-01-19 23:29:00,CUST-1839,24.8,Food_Dining,4.8088,iOS,0.89,105.87,1,0,1,23,6,1,0.7585851969682793,58.2,Suspicious
TRX-009233,2025-03-07 19:10:00,CUST-1940,14.0,Online_Services,0.0123,Web_Browser,0.8,84.67,0,0,0,19,4,0,0.8249095365939069,41.49,Suspicious
TRX-009234,2025-02-04 12:35:00,CUST-1385,32.79,Food_Dining,0.0123,iOS,0.65,92.78,0,0,0,12,1,0,0.6396886329707827,32.18,Normal
TRX-009235,2025-03-16 10:04:00,CUST-1586,65.24,Online_Services,0.0123,iOS,0.62,116.27,1,0,0,10,6,0,0.43514965464313127,21.94,Normal
TRX-009236,2025-02-02 07:17:00,CUST-1820,25.3,Online_Services,4.8088,Android,0.29,68.24,1,0,0,7,6,1,0.6201617562102831,51.1,Suspicious
TRX-009237,2025-03-05 18:13:00,CUST-1543,41.44,Groceries,0.0123,Android,0.04,95.05,0,0,0,18,2,0,0.5581467985424259,27.92,Normal
TRX-009238,2025-01-20 04:33:00,CUST-1280,29.28,Online_Services,0.0123,Android,0.5,76.18,0,1,0,4,0,0,0.6076703809277015,30.53,Normal
TRX-009239,2025-02-22 23:10:00,CUST-1727,46.1,Online_Services,0.0123,iOS,0.88,79.02,1,0,0,23,5,0,0.41139715071232186,20.83,Normal
TRX-009240,2025-01-21 23:07:00,CUST-1887,13.18,Transport,4.8088,Android,0.01,87.38,0,0,0,23,1,1,0.8395564607377234,61.98,Suspicious
TRX-009241,2025-02-18 18:22:00,CUST-1614,624.53,Electronics,0.0123,Android,0.11,51.12,0,0,0,18,1,0,11.001726784343822,50.03,Suspicious
TRX-009242,2025-03-27 21:58:00,CUST-1903,27.55,Food_Dining,0.0123,Android,0.83,118.79,0,0,0,21,3,0,0.7616662492695551,38.33,Normal
TRX-009243,2025-01-11 03:26:00,CUST-1759,43.68,Groceries,0.0123,Android,0.25,123.21,1,1,0,3,5,0,0.6402866113839466,32.09,Normal
TRX-009244,2025-02-09 22:13:00,CUST-1768,179.9,Electronics,0.0123,iOS,0.38,159.18,1,0,0,22,6,0,0.12935447621425894,6.58,Normal
TRX-009245,2025-01-06 13:37:00,CUST-1651,51.83,Groceries,0.0123,iOS,0.31,95.76,0,0,0,13,0,0,0.4540099214551468,22.79,Normal
TRX-009246,2025-02-11 13:15:00,CUST-1157,80.08,Groceries,0.0123,Android,0.77,87.49,0,0,0,13,1,0,0.08373827551135718,4.42,Normal
TRX-009247,2025-01-11 17:05:00,CUST-1180,28.75,Groceries,0.0123,iOS,0.71,72.78,1,0,0,17,5,0,0.5967741935483871,30.05,Normal
TRX-009248,2025-01-30 08:03:00,CUST-1376,44.45,Groceries,0.0123,iOS,0.1,114.32,0,0,0,8,3,0,0.605879292403746,30.32,Normal
TRX-009249,2025-03-10 23:24:00,CUST-1926,73.03,Food_Dining,0.0123,iOS,0.18,136.61,0,0,0,23,0,0,0.4620303756994405,23.16,Normal
TRX-009250,2025-01-25 15:03:00,CUST-1339,48.57,Online_Services,0.0123,iOS,0.55,114.19,1,0,0,15,5,0,0.5696675058598837,28.65,Normal
TRX-009251,2025-01-19 12:50:00,CUST-1076,9.48,Transport,0.0123,Android,0.69,135.52,1,0,0,12,6,0,0.923234690887782,46.37,Suspicious
TRX-009252,2025-02-25 18:36:00,CUST-1593,8.64,Transport,0.0123,iOS,0.7,104.01,0,0,0,18,1,0,0.9081992191219884,45.62,Suspicious
TRX-009253,2025-01-05 23:51:00,CUST-1719,6.84,Transport,0.0123,iOS,0.49,108.46,1,0,0,23,6,0,0.9283756623424082,46.57,Suspicious
TRX-009254,2025-01-24 00:15:00,CUST-1742,39.35,Food_Dining,0.0123,Android,0.73,109.45,0,1,0,0,4,0,0.6346763241285649,31.95,Normal
TRX-009255,2025-01-17 20:54:00,CUST-1316,48.1,Online_Services,0.0123,Android,0.91,148.32,0,0,0,20,4,0,0.6711759978569516,33.83,Normal
TRX-009256,2025-03-03 00:32:00,CUST-1546,32.49,Food_Dining,0.0123,Android,0.71,114.99,0,1,0,0,0,0,0.7112682127769636,35.78,Normal
TRX-009257,2025-01-28 08:57:00,CUST-1093,45.04,Online_Services,0.0123,Android,0.23,139.19,0,0,0,8,1,0,0.6715885583850489,33.65,Normal
TRX-009258,2025-03-18 17:18:00,CUST-1605,15.53,Food_Dining,0.0123,iOS,0.02,61.91,0,0,0,17,1,0,0.73724368144969,36.87,Normal
TRX-009259,2025-01-31 14:33:00,CUST-1561,35.94,Food_Dining,0.0123,iOS,0.2,125.98,0,0,0,14,4,0,0.7090880453614743,35.51,Normal
TRX-009260,2025-01-07 19:38:00,CUST-1764,86.37,Groceries,0.0123,Android,0.75,116.49,0,0,0,19,1,0,0.25636224359519955,13.04,Normal
TRX-009261,2025-02-14 12:31:00,CUST-1923,43.6,Groceries,0.0123,Android,0.92,92.61,0,0,0,12,4,0,0.5235551757290887,26.45,Normal
TRX-009262,2025-03-18 18:12:00,CUST-1036,35.5,Food_Dining,0.0123,Android,0.63,70.93,0,0,0,18,1,0,0.4925622132628945,24.82,Normal
TRX-009263,2025-03-31 00:26:00,CUST-1043,71.62,Groceries,0.0123,iOS,0.94,102.39,0,1,1,0,0,0,0.2976109875229712,15.16,Normal
TRX-009264,2025-02-03 02:19:00,CUST-1986,37.68,Groceries,0.0123,Android,0.09,72.86,0,1,0,2,0,0,0.47630652585973465,23.84,Normal
TRX-009265,2025-03-13 14:09:00,CUST-1039,2985.95,Luxury_Goods,0.0123,iOS,0.23,140.2,0,0,1,14,3,1,20.15403682719547,70.07,High Risk
TRX-009266,2025-03-10 17:51:00,CUST-1566,36.44,Food_Dining,0.0123,Android,0.5,71.95,0,0,0,17,0,0,0.48677176148046614,24.49,Normal
TRX-009267,2025-02-06 23:26:00,CUST-1710,80.67,Food_Dining,4.8088,iOS,0.09,116.79,0,0,0,23,3,1,0.3066474233805926,35.36,Normal
TRX-009268,2025-02-01 16:50:00,CUST-1438,25.16,Online_Services,0.0123,Android,0.52,83.18,1,0,0,16,5,0,0.6892373485388454,34.62,Normal
TRX-009269,2025-03-04 16:05:00,CUST-1750,751.86,Luxury_Goods,0.0123,Web_Browser,0.7,99.56,0,0,1,16,1,1,6.486674622116149,70.21,High Risk
TRX-009270,2025-03-30 09:52:00,CUST-1713,55.55,Groceries,0.0123,Android,0.79,106.36,1,0,0,9,6,0,0.4732675111773473,23.9,Normal
TRX-009271,2025-01-17 21:49:00,CUST-1592,15.5,Transport,0.0123,iOS,0.95,146.59,0,0,0,21,4,0,0.88820380784606,44.7,Suspicious
TRX-009272,2025-01-21 18:07:00,CUST-1769,24.32,Food_Dining,0.0123,Web_Browser,0.57,127.58,0,0,0,18,1,0,0.8030797946803546,40.32,Suspicious
TRX-009273,2025-01-30 08:15:00,CUST-1238,899.82,Electronics,0.0123,iOS,0.58,131.04,0,0,0,8,3,0,5.822326567706757,50.17,Suspicious
TRX-009274,2025-03-19 07:02:00,CUST-1907,40.63,Food_Dining,0.0123,Android,0.49,161.91,0,0,0,7,2,0,0.7444601313608741,37.37,Normal
TRX-009275,2025-01-14 16:22:00,CUST-1854,37.61,Transport,0.0123,Android,0.94,97.76,0,0,0,16,1,0,0.6090522478736331,30.73,Normal
TRX-009276,2025-02-03 03:30:00,CUST-1135,18.81,Groceries,0.0123,iOS,0.46,91.32,0,1,0,3,0,0,0.7854202772963604,39.41,Normal
TRX-009277,2025-01-07 07:00:00,CUST-1431,82.53,Groceries,0.0123,iOS,0.14,74.91,0,0,0,7,1,0,0.100382031352918,5.06,Normal
TRX-009278,2025-03-16 12:33:00,CUST-1952,31.2,Food_Dining,0.0123,Android,0.24,177.13,1,0,0,12,6,0,0.8192331443327907,41.03,Suspicious
TRX-009279,2025-01-16 21:43:00,CUST-1795,21.03,Groceries,0.0123,iOS,0.19,105.96,0,0,0,21,3,0,0.7940351533283471,39.76,Normal
TRX-009280,2025-03-28 08:19:00,CUST-1404,8.32,Transport,0.0123,Web_Browser,0.92,72.72,0,0,0,8,4,0,0.8735756918068368,43.95,Suspicious
TRX-009281,2025-02-17 18:24:00,CUST-1815,30.5,Groceries,0.0123,Android,0.63,63.73,0,0,0,18,0,0,0.5133632009887225,25.86,Normal
TRX-009282,2025-02-06 14:54:00,CUST-1207,71.57,Groceries,0.0123,Android,0.81,125.71,0,0,0,14,3,0,0.4272748796464368,21.61,Normal
TRX-009283,2025-03-16 16:12:00,CUST-1243,32.66,Groceries,0.0123,Web_Browser,0.66,127.55,1,0,0,16,6,0,0.7381563593932321,37.11,Normal
TRX-009284,2025-02-08 12:41:00,CUST-1803,11.33,Transport,0.0123,iOS,0.81,88.78,1,0,0,12,5,0,0.8626642904878592,43.38,Suspicious
TRX-009285,2025-02-23 09:14:00,CUST-1432,42.35,Food_Dining,0.0123,iOS,0.6,36.0,1,0,0,9,6,0,0.17162162162162167,8.76,Normal
TRX-009286,2025-02-28 16:22:00,CUST-1292,24.99,Online_Services,0.0123,Android,0.66,84.06,0,0,0,16,4,0,0.6944509757818011,34.92,Normal
TRX-009287,2025-02-23 17:06:00,CUST-1964,10.52,Transport,0.0123,Web_Browser,0.4,136.77,1,0,0,17,6,1,0.9163823764244756,65.94,Suspicious
TRX-009288,2025-01-23 17:58:00,CUST-1176,10.51,Transport,0.0123,iOS,0.68,97.45,0,0,0,17,3,0,0.8830878618588115,44.36,Suspicious
TRX-009289,2025-02-20 02:54:00,CUST-1923,31.68,Groceries,0.0123,Android,0.51,81.92,0,1,0,2,3,0,0.6058851905451037,30.45,Normal
TRX-009290,2025-01-26 15:10:00,CUST-1397,32.73,Groceries,0.0123,iOS,0.66,114.03,1,0,0,15,6,0,0.7067721463965922,35.54,Normal
TRX-009291,2025-03-06 18:30:00,CUST-1207,36.35,Food_Dining,4.8088,iOS,0.64,104.76,0,0,0,18,3,0,0.6468419062027231,32.53,Normal
TRX-009292,2025-03-14 13:43:00,CUST-1417,901.61,Electronics,0.0123,Android,0.27,121.79,0,0,0,13,4,0,6.350842902516492,50.08,Suspicious
TRX-009293,2025-03-29 11:06:00,CUST-1843,20.69,Food_Dining,0.0123,iOS,0.97,138.39,1,0,0,11,5,0,0.8443934285099362,42.51,Suspicious
TRX-009294,2025-03-16 02:44:00,CUST-1332,1820.95,Luxury_Goods,0.0123,iOS,0.86,66.59,1,1,1,2,6,1,25.955910637668296,70.26,High Risk
TRX-009295,2025-03-16 08:21:00,CUST-1365,34.11,Food_Dining,0.0123,Android,0.94,54.09,1,0,0,8,6,0,0.36267925213287355,18.42,Normal
TRX-009296,2025-01-29 18:00:00,CUST-1220,10.35,Transport,0.0123,iOS,0.09,145.01,0,0,0,18,2,0,0.9222655982466955,46.14,Suspicious
TRX-009297,2025-02-15 02:05:00,CUST-1256,21.73,Groceries,0.0123,Android,0.61,79.25,1,1,0,2,5,0,0.7167601246105918,36.02,Normal
TRX-009298,2025-02-14 10:45:00,CUST-1370,543.63,Electronics,0.0123,iOS,0.06,149.68,0,0,0,10,4,0,2.614481019378816,50.02,Suspicious
TRX-009299,2025-02-21 13:21:00,CUST-1246,143.55,Food_Dining,0.0123,Android,0.31,139.87,0,0,0,13,4,0,0.0261233761624193,1.4,Normal
TRX-009300,2025-03-21 04:29:00,CUST-1933,11.3,Transport,0.0123,Web_Browser,0.36,117.19,0,1,0,4,4,1,0.895930281749725,64.9,Suspicious
TRX-009301,2025-03-06 14:54:00,CUST-1054,26.52,Groceries,0.0123,iOS,0.73,100.01,0,0,0,14,3,0,0.7275517275517276,36.6,Normal
TRX-009302,2025-01-24 07:42:00,CUST-1824,26.99,Transport,0.0123,Android,0.87,137.94,0,0,0,7,4,0,0.7985461350223119,40.19,Suspicious
TRX-009303,2025-01-16 20:17:00,CUST-1600,47.24,Groceries,0.0123,iOS,0.58,135.04,0,0,0,20,3,0,0.6453984122316965,32.44,Normal
TRX-009304,2025-01-23 17:44:00,CUST-1142,45.9,Groceries,0.0123,iOS,0.15,150.62,0,0,0,17,3,0,0.6906740535549399,34.58,Normal
TRX-009305,2025-03-04 14:30:00,CUST-1686,39.4,Transport,0.0123,iOS,0.43,79.53,0,0,0,14,1,0,0.4983236061095244,25.05,Normal
TRX-009306,2025-02-18 14:41:00,CUST-1373,75.65,Online_Services,0.0123,iOS,0.53,70.15,0,0,0,14,1,0,0.07730147575544623,4.02,Normal
TRX-009307,2025-03-08 00:19:00,CUST-1871,16.6,Transport,0.0123,Web_Browser,0.29,139.44,1,1,0,0,5,1,0.8746795784676731,63.82,Suspicious
TRX-009308,2025-03-17 16:13:00,CUST-1927,72.71,Groceries,0.0123,iOS,0.35,79.03,0,0,0,16,0,0,0.07897038610521064,4.05,Normal
TRX-009309,2025-03-26 15:37:00,CUST-1099,50.42,Groceries,0.0123,iOS,0.09,109.56,0,0,0,15,2,0,0.5349131693198264,26.77,Normal
TRX-009310,2025-01-01 22:43:00,CUST-1513,44.48,Food_Dining,0.0123,iOS,0.06,104.14,0,0,0,22,2,0,0.5674338976602625,28.39,Normal
TRX-009311,2025-03-02 18:06:00,CUST-1332,127.31,Groceries,0.0123,Android,0.48,173.95,1,0,0,18,6,0,0.26659045441554724,13.47,Normal
TRX-009312,2025-02-19 14:40:00,CUST-1515,29.26,Food_Dining,0.0123,iOS,0.2,154.52,0,0,0,14,2,0,0.8054269547325102,40.33,Suspicious
TRX-009313,2025-01-07 13:24:00,CUST-1753,116.74,Groceries,0.0123,Android,0.01,129.7,0,0,0,13,1,0,0.09915837796480485,4.96,Normal
TRX-009314,2025-01-29 10:26:00,CUST-1806,18.5,Transport,4.8088,iOS,0.85,106.3,0,0,1,10,2,0,0.8182665424044734,41.17,Suspicious
TRX-009315,2025-03-14 15:56:00,CUST-1468,500.7,Electronics,0.0123,iOS,0.6,88.79,0,0,0,15,4,0,4.587481902216282,50.18,Suspicious
TRX-009316,2025-02-17 04:57:00,CUST-1279,23.87,Food_Dining,0.0123,Android,0.03,111.08,0,1,0,4,0,0,0.7781049250535331,38.91,Normal
TRX-009317,2025-03-05 17:17:00,CUST-1907,35.15,Online_Services,0.0123,Android,0.19,157.26,0,0,0,17,2,0,0.7715784152660179,38.64,Normal
TRX-009318,2025-02-04 15:43:00,CUST-1712,101.33,Groceries,0.0123,Android,0.33,132.17,0,0,0,15,1,0,0.2315836900202748,11.68,Normal
